stock_a,stock_b,correlation
LMT,IBM,0.3765221955102912
LOW,IBM,0.3811843180393499
MA,IBM,0.44122083787651234
MCD,IBM,0.4023910700969063
MDLZ,IBM,0.3736005938704558
MDT,IBM,0.41946045984247193
MET,IBM,0.5354979924990679
META,IBM,0.2576995996483289
MMM,IBM,0.5006267639685379
MO,IBM,0.4054120439882671
MRK,IBM,0.29441093139798036
MS,IBM,0.4911380097873988
MSFT,IBM,0.3273646950636163
NEE,IBM,0.2898092819640819
NFLX,IBM,0.17900489516375423
NKE,IBM,0.3373317276509271
NVDA,IBM,0.24141270991002586
ORCL,IBM,0.4293004023166282
PEP,IBM,0.36189863350679646
PFE,IBM,0.3264899332331301
PG,IBM,0.360319732435754
PM,IBM,0.410566090517996
PYPL,IBM,0.24096162836644736
QCOM,IBM,0.34958452633985543
RTX,IBM,0.45611570879868857
SBUX,IBM,0.3782003507983728
SCHW,IBM,0.41270912316678715
SO,IBM,0.359306279952177
SPG,IBM,0.4356799437244948
T,IBM,0.464577026182691
TGT,IBM,0.3132414715167475
TMO,IBM,0.28072817418696605
TMUS,IBM,0.2991730066967837
TSLA,IBM,0.1828271339392873
TXN,IBM,0.4210420555679428
UNH,IBM,0.32919992709946716
UNP,IBM,0.45203274989991493
UPS,IBM,0.3890202930630143
USB,IBM,0.493072684167773
V,IBM,0.4488204734200591
VZ,IBM,0.39580069403667006
WFC,IBM,0.44074358724288265
WMT,IBM,0.2771654106261836
XOM,IBM,0.3870734230828764
AAPL,INTC,0.47003528958618884
ABBV,INTC,0.2142692109223741
ABT,INTC,0.33202526921132547
ACN,INTC,0.4363971010229302
ADBE,INTC,0.4619278261042806
AIG,INTC,0.2988861961479682
AMD,INTC,0.5404722965374936
AMGN,INTC,0.3101060128974216
AMT,INTC,0.25411870639147355
AMZN,INTC,0.43960982674741755
AVGO,INTC,0.5736183464636897
AXP,INTC,0.3944852395387545
BA,INTC,0.3567722379655434
BAC,INTC,0.3612325291195642
BK,INTC,0.3548424916767298
BKNG,INTC,0.36543704753014733
BLK,INTC,0.46176978468452357
BMY,INTC,0.18214940322394924
BRK-B,INTC,0.385490321429995
C,INTC,0.37243576878571877
CAT,INTC,0.367204123552687
CHTR,INTC,0.30838172506820954
CL,INTC,0.1832536824368235
CMCSA,INTC,0.40230107127109677
COF,INTC,0.3667702716156973
COP,INTC,0.2442751631888568
COST,INTC,0.3752754411209093
CRM,INTC,0.41807261580063415
CSCO,INTC,0.47189271476606875
CVS,INTC,0.21674603253436048
CVX,INTC,0.29301579790939525
DE,INTC,0.3109818853767332
DHR,INTC,0.34158476869494725
DIS,INTC,0.3908072445476971
DOW,INTC,0.35898445307130256
DUK,INTC,0.17711197730599912
EMR,INTC,0.4214037327343322
F,INTC,0.38002765802909116
FDX,INTC,0.3877166279186544
GD,INTC,0.2874612842307497
GE,INTC,0.34414088467106396
GILD,INTC,0.23159274111444125
GM,INTC,0.36520588499216583
GOOGL,INTC,0.45773640359776213
GS,INTC,0.38403711316384637
HD,INTC,0.37858729488796167
HON,INTC,0.41533032752597804
IBM,INTC,0.3820856045395049
INTU,INTC,0.4771021639044953
JNJ,INTC,0.22273121631946333
JPM,INTC,0.3649244258763886
KHC,INTC,0.20738941715416465
KO,INTC,0.2524427824674529
LIN,INTC,0.383859818008818
LLY,INTC,0.18618811735469115
LMT,INTC,0.17605738438753693
LOW,INTC,0.37271907897464396
MA,INTC,0.40491820870959705
MCD,INTC,0.29502384175938534
MDLZ,INTC,0.27261777624540395
MDT,INTC,0.3294744733115873
MET,INTC,0.3476525820465644
META,INTC,0.4302764578555915
MMM,INTC,0.36312530302427987
MO,INTC,0.20487292365829243
MRK,INTC,0.14285512107819848
MS,INTC,0.4033812275856369
MSFT,INTC,0.48750748551159395
NEE,INTC,0.2478432660801126
NFLX,INTC,0.38925304744539097
NKE,INTC,0.3851081136501642
NVDA,INTC,0.5074976892838958
ORCL,INTC,0.3854485131236843
PEP,INTC,0.25982097820444916
PFE,INTC,0.2102600281841032
PG,INTC,0.23830508233087896
PM,INTC,0.24025368284873352
PYPL,INTC,0.4064287340738429
QCOM,INTC,0.6113253978673852
RTX,INTC,0.2906332399033914
SBUX,INTC,0.35688439503663383
SCHW,INTC,0.32639244139843665
SO,INTC,0.1981055138107026
SPG,INTC,0.33463639115995697
T,INTC,0.24726209284663578
TGT,INTC,0.33117741530052863
TMO,INTC,0.3471326234757537
TMUS,INTC,0.28678420113578534
TSLA,INTC,0.36854697846933293
TXN,INTC,0.6397769810990004
UNH,INTC,0.22707359634427607
UNP,INTC,0.3337120678110952
UPS,INTC,0.36769041066902464
USB,INTC,0.33954466627525404
V,INTC,0.3837636904321645
VZ,INTC,0.2117348845094083
WFC,INTC,0.3190918531046183
WMT,INTC,0.2215462471266593
XOM,INTC,0.2484091758248372
AAPL,INTU,0.583533241889785
ABBV,INTU,0.23605369276976707
ABT,INTU,0.4224878105201719
ACN,INTU,0.6215522053521484
ADBE,INTU,0.6999002779893979
AIG,INTU,0.30105658924744294
AMD,INTU,0.5342503503442829
AMGN,INTU,0.3002690177478089
AMT,INTU,0.37225432682008464
AMZN,INTU,0.5977905685255069
AVGO,INTU,0.562481161670422
AXP,INTU,0.4301894056365024
BA,INTU,0.2950282670051118
BAC,INTU,0.34436721975760953
BK,INTU,0.3484123655276033
BKNG,INTU,0.4575161515954863
BLK,INTU,0.5524873841453406
BMY,INTU,0.18155205651607104
BRK-B,INTU,0.39754956899856736
C,INTU,0.3491265169720054
CAT,INTU,0.3028771898782974
CHTR,INTU,0.35573619055119426
CL,INTU,0.238924495527169
CMCSA,INTU,0.4055359764654232
COF,INTU,0.37137306764821054
COP,INTU,0.19128934181759294
COST,INTU,0.49463518093014025
CRM,INTU,0.6593207246361453
CSCO,INTU,0.4822129234997774
CVS,INTU,0.19385061501171313
CVX,INTU,0.21756568492316097
DE,INTU,0.2847862346396738
DHR,INTU,0.4810141745856398
DIS,INTU,0.43608153099116687
DOW,INTU,0.2838222184864143
DUK,INTU,0.19669065724574414
EMR,INTU,0.40112310901703935
F,INTU,0.3238292096486093
FDX,INTU,0.3665821565621922
GD,INTU,0.2941104322096949
GE,INTU,0.2993661565617391
GILD,INTU,0.2326628173839925
GM,INTU,0.3285424708819977
GOOGL,INTU,0.6049022444386197
GS,INTU,0.3974625905970665
HD,INTU,0.47843522338381234
HON,INTU,0.3920300432793634
IBM,INTU,0.32809745890399555
INTC,INTU,0.4771021639044953
JNJ,INTU,0.25232623146543853
JPM,INTU,0.3394284314179117
KHC,INTU,0.17111115602221616
KO,INTU,0.29866347374676916
LIN,INTU,0.47543325526158764
LLY,INTU,0.28975917682224367
LMT,INTU,0.1762080904459043
LOW,INTU,0.45184238174578406
MA,INTU,0.5620838120451006
MCD,INTU,0.33401570665594293
MDLZ,INTU,0.34218535076556245
MDT,INTU,0.36569663332321023
MET,INTU,0.31097514704556983
META,INTU,0.5457030933688594
MMM,INTU,0.3068394756945915
MO,INTU,0.17415265395279173
MRK,INTU,0.19486002782827178
MS,INTU,0.4325735580500034
MSFT,INTU,0.6787984663484948
NEE,INTU,0.33267911745107287
NFLX,INTU,0.5070710391310298
NKE,INTU,0.4786121463708282
NVDA,INTU,0.5881983138545163
ORCL,INTU,0.4858565117724221
PEP,INTU,0.35055806106270093
PFE,INTU,0.22179482780987897
PG,INTU,0.26314895554356776
PM,INTU,0.24730390397636445
PYPL,INTU,0.5773754684234149
QCOM,INTU,0.5551332448297639
RTX,INTU,0.28156575537614764
SBUX,INTU,0.4817290597898932
SCHW,INTU,0.3362093119187256
SO,INTU,0.22984174787794248
SPG,INTU,0.3392872726801607
T,INTU,0.20430567951479772
TGT,INTU,0.3765168576853501
TMO,INTU,0.48629915300499865
TMUS,INTU,0.37824344317664615
TSLA,INTU,0.43398206820378354
TXN,INTU,0.5667079934333805
UNH,INTU,0.2831143860381439
UNP,INTU,0.34346878218132215
UPS,INTU,0.4024666483252233
USB,INTU,0.3177828624289448
V,INTU,0.5311632701670467
VZ,INTU,0.17313243744110068
WFC,INTU,0.3143003991837389
WMT,INTU,0.2807874848020592
XOM,INTU,0.18226703208967032
AAPL,JNJ,0.26451662739187987
ABBV,JNJ,0.46783121658289495
ABT,JNJ,0.49551060595126317
ACN,JNJ,0.35311719818686066
ADBE,JNJ,0.1997225684453864
AIG,JNJ,0.25088025821181176
AMD,JNJ,0.12999592144035865
AMGN,JNJ,0.49684870955104976
AMT,JNJ,0.40340026922189776
AMZN,JNJ,0.1545565916853986
AVGO,JNJ,0.1665499991060313
AXP,JNJ,0.26359394380407547
BA,JNJ,0.19353356454245257
BAC,JNJ,0.2880956602107578
BK,JNJ,0.3035252356044118
BKNG,JNJ,0.16707277079947172
BLK,JNJ,0.3388651760591622
BMY,JNJ,0.4731231502365681
BRK-B,JNJ,0.4502276518533612
C,JNJ,0.25519123106441494
CAT,JNJ,0.2615914838159251
CHTR,JNJ,0.26902459207349294
CL,JNJ,0.46571804302674263
CMCSA,JNJ,0.34075362699188744
COF,JNJ,0.2209397197246156
COP,JNJ,0.18506222691493082
COST,JNJ,0.29217954717029126
CRM,JNJ,0.1783432351104098
CSCO,JNJ,0.3864447159543656
CVS,JNJ,0.41735814429184337
CVX,JNJ,0.2616618579214359
DE,JNJ,0.27451861557078366
DHR,JNJ,0.3593077161922434
DIS,JNJ,0.2246355153999726
DOW,JNJ,0.2570348534072974
DUK,JNJ,0.4385564418305292
EMR,JNJ,0.29405610570359597
F,JNJ,0.19824231628655725
FDX,JNJ,0.2514164955671654
GD,JNJ,0.35306732208409874
GE,JNJ,0.19984996384249434
GILD,JNJ,0.41890215870851943
GM,JNJ,0.20462374323215787
GOOGL,JNJ,0.23652920459849341
GS,JNJ,0.288591325736027
HD,JNJ,0.3380337614086621
HON,JNJ,0.35309439813655996
IBM,JNJ,0.3851474408359544
INTC,JNJ,0.22273121631946333
INTU,JNJ,0.25232623146543853
JPM,JNJ,0.3046810379963909
KHC,JNJ,0.35937177963221417
KO,JNJ,0.4850016448608038
LIN,JNJ,0.3814581599800894
LLY,JNJ,0.3874039020253751
LMT,JNJ,0.3529032135924482
LOW,JNJ,0.3150546326462423
MA,JNJ,0.3280653705370439
MCD,JNJ,0.38121468034331635
MDLZ,JNJ,0.4624851620996001
MDT,JNJ,0.45773431517011315
MET,JNJ,0.31648367677527534
META,JNJ,0.165024645255919
MMM,JNJ,0.365625656075312
MO,JNJ,0.37530380666044033
MRK,JNJ,0.49088502430845243
MS,JNJ,0.28934112313227534
MSFT,JNJ,0.26267293348024295
NEE,JNJ,0.3622612071050512
NFLX,JNJ,0.13569214219928857
NKE,JNJ,0.26132402273742883
NVDA,JNJ,0.12665411039950564
ORCL,JNJ,0.26195735897271205
PEP,JNJ,0.49464465134433894
PFE,JNJ,0.47966706788319047
PG,JNJ,0.5031959217529979
PM,JNJ,0.40040697664022723
PYPL,JNJ,0.18227521241440908
QCOM,JNJ,0.17358495020064127
RTX,JNJ,0.29466670740136924
SBUX,JNJ,0.3035348126252789
SCHW,JNJ,0.2186116668601773
SO,JNJ,0.43910070923097627
SPG,JNJ,0.2419956324320229
T,JNJ,0.35948556999536296
TGT,JNJ,0.27674415124485147
TMO,JNJ,0.3627254126576125
TMUS,JNJ,0.3031374739864143
TSLA,JNJ,0.10555959085205202
TXN,JNJ,0.26353169356241146
UNH,JNJ,0.43239695187794513
UNP,JNJ,0.378959932998671
UPS,JNJ,0.3339455633069702
USB,JNJ,0.2781674217259729
V,JNJ,0.35198532031752305
VZ,JNJ,0.4026382298959607
WFC,JNJ,0.26480851300602776
WMT,JNJ,0.33440792925915824
XOM,JNJ,0.21894309981069457
AAPL,JPM,0.31902081053671394
ABBV,JPM,0.30733317016034273
ABT,JPM,0.32684268563899066
ACN,JPM,0.44033293795962525
ADBE,JPM,0.26226480380820927
AIG,JPM,0.6976540387163852
AMD,JPM,0.2514989192628862
AMGN,JPM,0.2859227045872493
AMT,JPM,0.2775276986228614
AMZN,JPM,0.25594232210234036
AVGO,JPM,0.36449983112982437
AXP,JPM,0.7172729447492202
BA,JPM,0.48547274063687357
BAC,JPM,0.844448833431879
BK,JPM,0.7305969619680389
BKNG,JPM,0.48595366161032716
BLK,JPM,0.6074073314411375
BMY,JPM,0.26807937221790173
BRK-B,JPM,0.6984187076829339
C,JPM,0.7900116964802605
CAT,JPM,0.5967081824561763
CHTR,JPM,0.27381728535253164
CL,JPM,0.2696749458505881
CMCSA,JPM,0.44624168141540127
COF,JPM,0.7170741105638243
COP,JPM,0.45769500091509746
COST,JPM,0.26986596797235035
CRM,JPM,0.2921625933508825
CSCO,JPM,0.4489902054138215
CVS,JPM,0.40011012684506103
CVX,JPM,0.5079085281520201
DE,JPM,0.52442999290892
DHR,JPM,0.29202749899386454
DIS,JPM,0.4929557510801397
DOW,JPM,0.5651346859272255
DUK,JPM,0.31213708681899444
EMR,JPM,0.6029121504160233
F,JPM,0.5363564776811374
FDX,JPM,0.47367541617902026
GD,JPM,0.5275204343184933
GE,JPM,0.5573044049468969
GILD,JPM,0.2596442796412694
GM,JPM,0.5715609490456799
GOOGL,JPM,0.32669946898293123
GS,JPM,0.7559367860239576
HD,JPM,0.40205696786768647
HON,JPM,0.5975968752602885
IBM,JPM,0.5054019048707618
INTC,JPM,0.3649244258763886
INTU,JPM,0.3394284314179117
JNJ,JPM,0.3046810379963909
KHC,JPM,0.308035920724578
KO,JPM,0.4237422959453415
LIN,JPM,0.5022089739578305
LLY,JPM,0.18036269925070353
LMT,JPM,0.34764103640905686
LOW,JPM,0.3890240854384438
MA,JPM,0.487866162479238
MCD,JPM,0.40837476236553816
MDLZ,JPM,0.33602637809643315
MDT,JPM,0.4499925262762527
MET,JPM,0.7588070808879862
META,JPM,0.2865521168001582
MMM,JPM,0.4978065835549795
MO,JPM,0.40932707151908526
MRK,JPM,0.2565342265143932
MS,JPM,0.7365798385829854
MSFT,JPM,0.30565664224400396
NEE,JPM,0.2707693751136369
NFLX,JPM,0.20661247616667866
NKE,JPM,0.42881224532614143
NVDA,JPM,0.27915775618039207
ORCL,JPM,0.3695775636781446
PEP,JPM,0.2809722136074863
PFE,JPM,0.2741213915867518
PG,JPM,0.2791841840804233
PM,JPM,0.4007804254395695
PYPL,JPM,0.32900600935837676
QCOM,JPM,0.35038508700773424
RTX,JPM,0.54437690193293
SBUX,JPM,0.4505295263405655
SCHW,JPM,0.6175766896768159
SO,JPM,0.3162145511257969
SPG,JPM,0.5437643253231055
T,JPM,0.44541084136214476
TGT,JPM,0.3731803302008727
TMO,JPM,0.2817308166304247
TMUS,JPM,0.296415637439065
TSLA,JPM,0.24194367278645657
TXN,JPM,0.41873441600524414
UNH,JPM,0.3388796295996061
UNP,JPM,0.5391636700984037
UPS,JPM,0.42552995631164825
USB,JPM,0.7508237185143973
V,JPM,0.48893893759471074
VZ,JPM,0.3405239377024649
WFC,JPM,0.7823709289455694
WMT,JPM,0.2250535139654254
XOM,JPM,0.4778404777538021
AAPL,KHC,0.20096361525643924
ABBV,KHC,0.3070276936434139
ABT,KHC,0.2803757006901313
ACN,KHC,0.25418028494237316
ADBE,KHC,0.1358279625657149
AIG,KHC,0.3176283340366498
AMD,KHC,0.11135210481510122
AMGN,KHC,0.37045079470374076
AMT,KHC,0.2970150688988373
AMZN,KHC,0.12248791907994065
AVGO,KHC,0.1618049831664321
AXP,KHC,0.2704963272849279
BA,KHC,0.2103000999438565
BAC,KHC,0.2864500135252783
BK,KHC,0.28909990184674633
BKNG,KHC,0.1801583973031849
BLK,KHC,0.2830935595800159
BMY,KHC,0.292099431487388
BRK-B,KHC,0.3800361018529183
C,KHC,0.2924825396740442
CAT,KHC,0.2796899723643376
CHTR,KHC,0.22942588203955666
CL,KHC,0.41023150919350704
CMCSA,KHC,0.33250178883310055
COF,KHC,0.24801222545026907
COP,KHC,0.23247763994945797
COST,KHC,0.24641248018384415
CRM,KHC,0.15855384058542113
CSCO,KHC,0.3247649620642609
CVS,KHC,0.362770476614093
CVX,KHC,0.29194634532815633
DE,KHC,0.23665472619222686
DHR,KHC,0.21036351827501132
DIS,KHC,0.2058750638606854
DOW,KHC,0.32368307765149595
DUK,KHC,0.424599458138609
EMR,KHC,0.288410804166518
F,KHC,0.2604941688316901
FDX,KHC,0.2644835168874969
GD,KHC,0.3679084519552111
GE,KHC,0.22579143529637952
GILD,KHC,0.3211396950946419
GM,KHC,0.24070251550342056
GOOGL,KHC,0.15519971294542634
GS,KHC,0.28205103532056464
HD,KHC,0.2768347616729935
HON,KHC,0.346234915808713
IBM,KHC,0.3599082703816801
INTC,KHC,0.20738941715416465
INTU,KHC,0.17111115602221616
JNJ,KHC,0.35937177963221417
JPM,KHC,0.308035920724578
KO,KHC,0.5043813457806936
LIN,KHC,0.3058519222274083
LLY,KHC,0.184750108966258
LMT,KHC,0.3211783946672431
LOW,KHC,0.27171801565828996
MA,KHC,0.2596188339333525
MCD,KHC,0.39771172075709654
MDLZ,KHC,0.5685517695918041
MDT,KHC,0.32921057771696915
MET,KHC,0.3390660666704981
META,KHC,0.1439494237943607
MMM,KHC,0.36828263459441796
MO,KHC,0.43268571477184975
MRK,KHC,0.30377972804039544
MS,KHC,0.28346324203036816
MSFT,KHC,0.18405284928386997
NEE,KHC,0.30723786608439
NFLX,KHC,0.09232142784475912
NKE,KHC,0.21898117681123347
NVDA,KHC,0.1004852362090443
ORCL,KHC,0.22854573153651328
PEP,KHC,0.521398390458892
PFE,KHC,0.2778837346634425
PG,KHC,0.42233938155853695
PM,KHC,0.38594756039937583
PYPL,KHC,0.15392038940152883
QCOM,KHC,0.17104770740700673
RTX,KHC,0.3208465115556083
SBUX,KHC,0.29845563192803304
SCHW,KHC,0.23306965838811222
SO,KHC,0.3943698406509832
SPG,KHC,0.2749894069780645
T,KHC,0.366272878220079
TGT,KHC,0.2722485261912929
TMO,KHC,0.19287135115743856
TMUS,KHC,0.29954585366523756
TSLA,KHC,0.11051506765170233
TXN,KHC,0.2235558141036541
UNH,KHC,0.2929381667529551
UNP,KHC,0.3185103505749935
UPS,KHC,0.2931953766569
USB,KHC,0.30708627990917964
V,KHC,0.27474215086092096
VZ,KHC,0.39256512826339984
WFC,KHC,0.2878209196283572
WMT,KHC,0.3050621268818414
XOM,KHC,0.2668021134224161
AAPL,KO,0.3283006192348679
ABBV,KO,0.3962959390124205
ABT,KO,0.425735877443518
ACN,KO,0.4238714905539285
ADBE,KO,0.2576044308505518
AIG,KO,0.40020079418104776
AMD,KO,0.13932132307334827
AMGN,KO,0.37307710833098373
AMT,KO,0.43409916073911303
AMZN,KO,0.20191540726762294
AVGO,KO,0.24953444636008254
AXP,KO,0.41834250380487065
BA,KO,0.308892310057142
BAC,KO,0.39631427165557886
BK,KO,0.4033206348473912
BKNG,KO,0.333227622254246
BLK,KO,0.4237607588970403
BMY,KO,0.363739084264621
BRK-B,KO,0.5407176703266505
C,KO,0.37941180415210535
CAT,KO,0.3452853262043681
CHTR,KO,0.2889132154539415
CL,KO,0.5896978685204654
CMCSA,KO,0.43110507697646155
COF,KO,0.3533409110540804
COP,KO,0.2697787190088419
COST,KO,0.37543768496700736
CRM,KO,0.2508448550346634
CSCO,KO,0.4380478097879824
CVS,KO,0.38018816892242163
CVX,KO,0.3336121420861099
DE,KO,0.34205185730155746
DHR,KO,0.32824201630749833
DIS,KO,0.3483822228018894
DOW,KO,0.3826714281236815
DUK,KO,0.5564309142814343
EMR,KO,0.4130535951514608
F,KO,0.3182623684301421
FDX,KO,0.3361489579120372
GD,KO,0.4810886088463566
GE,KO,0.3317321633351683
GILD,KO,0.3528411153847965
GM,KO,0.30546976397594744
GOOGL,KO,0.29403765205885735
GS,KO,0.3700201621565206
HD,KO,0.38854701124686614
HON,KO,0.5006748733033605
IBM,KO,0.4570956536169178
INTC,KO,0.2524427824674529
INTU,KO,0.29866347374676916
JNJ,KO,0.4850016448608038
JPM,KO,0.4237422959453415
KHC,KO,0.5043813457806936
LIN,KO,0.5047977804089442
LLY,KO,0.2774083502507415
LMT,KO,0.4549592736112858
LOW,KO,0.3619258843194084
MA,KO,0.4676283268687245
MCD,KO,0.5418850197095183
MDLZ,KO,0.6378489539381521
MDT,KO,0.4823681135773432
MET,KO,0.4507752910597029
META,KO,0.21419596063409724
MMM,KO,0.43936218679425965
MO,KO,0.4925354356252151
MRK,KO,0.36708911003446965
MS,KO,0.3789145970092536
MSFT,KO,0.3269638901556827
NEE,KO,0.4593932854097941
NFLX,KO,0.13978174762034226
NKE,KO,0.3652883698341035
NVDA,KO,0.15785807398441662
ORCL,KO,0.31211841863082973
PEP,KO,0.6859629724007243
PFE,KO,0.3567240324247917
PG,KO,0.6009239619998398
PM,KO,0.5438980795755235
PYPL,KO,0.20684133469594937
QCOM,KO,0.22143403698314496
RTX,KO,0.4651059102294982
SBUX,KO,0.4308312390816758
SCHW,KO,0.3381936041951991
SO,KO,0.540768313278446
SPG,KO,0.3901893347652316
T,KO,0.4546775301706515
TGT,KO,0.3127002519070666
TMO,KO,0.33808278302157585
TMUS,KO,0.37170556144618183
TSLA,KO,0.15107291811787907
TXN,KO,0.3069827005519897
UNH,KO,0.3941038167901076
UNP,KO,0.47261859524766514
UPS,KO,0.37425946981452624
USB,KO,0.4040034489002577
V,KO,0.4668933336935458
VZ,KO,0.43660574260651513
WFC,KO,0.3793573773423599
WMT,KO,0.37045118838504326
XOM,KO,0.3117971630881509
AAPL,LIN,0.4297901204820182
ABBV,LIN,0.31159688607825076
ABT,LIN,0.43605371223938505
ACN,LIN,0.5748733702572552
ADBE,LIN,0.4209712621732047
AIG,LIN,0.48216054686345866
AMD,LIN,0.35085923058340296
AMGN,LIN,0.33226600100009884
AMT,LIN,0.3706694250598874
AMZN,LIN,0.3447480056325803
AVGO,LIN,0.4268183382037956
AXP,LIN,0.5044606898436822
BA,LIN,0.3723308024135577
BAC,LIN,0.4600240267949968
BK,LIN,0.4815102137484766
BKNG,LIN,0.46044345785161017
BLK,LIN,0.5536405653985093
BMY,LIN,0.30262496142058937
BRK-B,LIN,0.5520583539522572
C,LIN,0.45299756211190245
CAT,LIN,0.4685640345744308
CHTR,LIN,0.28617566206961104
CL,LIN,0.3745771041620702
CMCSA,LIN,0.42565703564621565
COF,LIN,0.441169746843635
COP,LIN,0.31212376119113383
COST,LIN,0.399953831064763
CRM,LIN,0.39077402021878127
CSCO,LIN,0.49610707676860527
CVS,LIN,0.34741178369183434
CVX,LIN,0.36987380431554434
DE,LIN,0.42724261362548493
DHR,LIN,0.43608180345864284
DIS,LIN,0.4343003411887009
DOW,LIN,0.5122240992352832
DUK,LIN,0.3632871990342573
EMR,LIN,0.5474577164042873
F,LIN,0.40493273920262846
FDX,LIN,0.4196858001706865
GD,LIN,0.45316795663840387
GE,LIN,0.4146193193969663
GILD,LIN,0.2825301954705756
GM,LIN,0.40417131157627906
GOOGL,LIN,0.42531066121697564
GS,LIN,0.4878146738674122
HD,LIN,0.4736249870267071
HON,LIN,0.565745548187684
IBM,LIN,0.4517785470373058
INTC,LIN,0.383859818008818
INTU,LIN,0.47543325526158764
JNJ,LIN,0.3814581599800894
JPM,LIN,0.5022089739578305
KHC,LIN,0.3058519222274083
KO,LIN,0.5047977804089442
LLY,LIN,0.27186626969787586
LMT,LIN,0.3232691786679974
LOW,LIN,0.46600726869962705
MA,LIN,0.5435577462343808
MCD,LIN,0.4288649992542059
MDLZ,LIN,0.43750620785827216
MDT,LIN,0.4824371230119641
MET,LIN,0.5079205207605161
META,LIN,0.39229334628563584
MMM,LIN,0.4641966909339836
MO,LIN,0.3358548274473834
MRK,LIN,0.30200063542356426
MS,LIN,0.5093187031092427
MSFT,LIN,0.4642845802769807
NEE,LIN,0.3876317204618807
NFLX,LIN,0.3007985917939449
NKE,LIN,0.4504409242788482
NVDA,LIN,0.3764582918653024
ORCL,LIN,0.41754123669090293
PEP,LIN,0.43301087506130415
PFE,LIN,0.3123547234304428
PG,LIN,0.41692766467474707
PM,LIN,0.38477276970602886
PYPL,LIN,0.3665773917970401
QCOM,LIN,0.4155006976236194
RTX,LIN,0.4236043079521022
SBUX,LIN,0.47877922876796447
SCHW,LIN,0.42215169739375374
SO,LIN,0.34970698268892714
SPG,LIN,0.42090007463089263
T,LIN,0.3427017727006085
TGT,LIN,0.36126505377987206
TMO,LIN,0.43812317431405406
TMUS,LIN,0.3836707699324639
TSLA,LIN,0.25222847460086295
TXN,LIN,0.4807478924867478
UNH,LIN,0.37929232219044606
UNP,LIN,0.4949234830976982
UPS,LIN,0.41869073480825314
USB,LIN,0.43783398782592475
V,LIN,0.5347284934747581
VZ,LIN,0.2987508758569015
WFC,LIN,0.4187712579678451
WMT,LIN,0.31306181194318167
XOM,LIN,0.3327475099343332
AAPL,LLY,0.27326098593199266
ABBV,LLY,0.3849291894154662
ABT,LLY,0.32389856017190444
ACN,LLY,0.2792105857990769
ADBE,LLY,0.2511243804817714
AIG,LLY,0.17557752141860455
AMD,LLY,0.20832384628538156
AMGN,LLY,0.38513779923746605
AMT,LLY,0.2391458925760848
AMZN,LLY,0.2375892929574867
AVGO,LLY,0.2659389276748452
AXP,LLY,0.18892376202146025
BA,LLY,0.11987528220801946
BAC,LLY,0.1543165893681063
BK,LLY,0.1632292744904841
BKNG,LLY,0.15417907001346412
BLK,LLY,0.2291208001002227
BMY,LLY,0.322045686355951
BRK-B,LLY,0.2719048205134277
C,LLY,0.15522647685931984
CAT,LLY,0.20081497976188914
CHTR,LLY,0.18159382992181408
CL,LLY,0.31238142681370307
CMCSA,LLY,0.20218401522402643
COF,LLY,0.12321062772880646
COP,LLY,0.1444615499995141
COST,LLY,0.3115409026963168
CRM,LLY,0.2393040698753513
CSCO,LLY,0.2856771974326348
CVS,LLY,0.2581268612833855
CVX,LLY,0.17188708893876675
DE,LLY,0.16126688371708736
DHR,LLY,0.267871144638005
DIS,LLY,0.1589200873511247
DOW,LLY,0.1443392949891757
DUK,LLY,0.24011502125223202
EMR,LLY,0.24033940774250534
F,LLY,0.12136471410046969
FDX,LLY,0.16478101812091384
GD,LLY,0.23350586711651386
GE,LLY,0.20788549156663763
GILD,LLY,0.2637908546399842
GM,LLY,0.12630971410929914
GOOGL,LLY,0.25423558937993734
GS,LLY,0.1968908152757543
HD,LLY,0.26447958269568383
HON,LLY,0.23196009422711034
IBM,LLY,0.26821885920581195
INTC,LLY,0.18618811735469115
INTU,LLY,0.28975917682224367
JNJ,LLY,0.3874039020253751
JPM,LLY,0.18036269925070353
KHC,LLY,0.184750108966258
KO,LLY,0.2774083502507415
LIN,LLY,0.27186626969787586
LMT,LLY,0.22210051844233628
LOW,LLY,0.23414227380248695
MA,LLY,0.24611307399776755
MCD,LLY,0.22230611896915273
MDLZ,LLY,0.2585932718337649
MDT,LLY,0.2563282111609845
MET,LLY,0.19291261952495045
META,LLY,0.2542339049802209
MMM,LLY,0.2008232149456537
MO,LLY,0.21051637268088064
MRK,LLY,0.40710748849250267
MS,LLY,0.18309255129476545
MSFT,LLY,0.31792663169480245
NEE,LLY,0.24784712989515842
NFLX,LLY,0.199731439472591
NKE,LLY,0.18631059444660833
NVDA,LLY,0.241713933981624
ORCL,LLY,0.31963513306386526
PEP,LLY,0.30440957429633686
PFE,LLY,0.3124444448835924
PG,LLY,0.31764622040811447
PM,LLY,0.23415507439358618
PYPL,LLY,0.20803261748845742
QCOM,LLY,0.2058546048910534
RTX,LLY,0.20544798284266783
SBUX,LLY,0.21101387353361495
SCHW,LLY,0.14239036457091106
SO,LLY,0.2486962028645644
SPG,LLY,0.17802684261293944
T,LLY,0.18188953603963115
TGT,LLY,0.1794731510167094
TMO,LLY,0.26383457669169447
TMUS,LLY,0.2716907277717025
TSLA,LLY,0.11877528562880163
TXN,LLY,0.23054465879563904
